token_address,from_address,to_address,value,transaction_hash,log_index,block_timestamp,block_number,block_hash,
0x14f37b574242d366558db61f3335289a5035c506,0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a,0x3179002cfcd5c4f65e7a8ed5ef27d1d1106cc673,49499900,0xcb8bce458aa08c750d270ace9671f147854d72deebc60a56fd13108d8468bf0c,4,2017-02-08 00:13:47 UTC,3142455,0xf3bbe6ca5dff85bf0fd017ed3b0feae5236809fd8650b5e3feeaa778276ae50d,
0x14f37b574242d366558db61f3335289a5035c506,0x2ccc5a059a1bda4c3c3c594516e812a0b15799c9,0x2b9cac2253d8c6be41e895b35a023821bba3b37b,501667000,0xb60d0e66de78beac4def0a3dd0febd1027c93eb72bf9e22fd936c2ae74089e53,0,2017-02-08 06:34:12 UTC,3144061,0x9e510e2f1bb9221c1d7b75f57cc3c6c55a19d4c75e85c590e441b7e725187be6,
0x14f37b574242d366558db61f3335289a5035c506,0xf476e1267f86247cc908816f2e7ad5388c952db0,0xf54d672e7375e507515840bba3f0f1e2ecea1209,3000000,0x4cc10d127310b8157373ca156ce85672602e6b7b94655a983c5460f291be420a,0,2017-02-08 01:25:39 UTC,3142763,0x8d930dc5bb9c4bfe3ea4a7d0273e0f8570bf3849b65ac3e67392e4626981fe20,
0x1d6f14649faf8dfc8a2704315cd096e1fa349019,0xb9f06eaea4772957beea93c523530bf455924afe,0x7453c2418d6b3a475a750022ccd01f378d60fa95,1000,0x15a65e5f0cd559544a15628366b7b73290bac1fca6a2dfa9f98d12aeafb97b47,2,2017-02-08 11:00:12 UTC,3145165,0xea35955e9b1078b9434aa8fa759470946702888fc8c08be29ffcc065e92fbc40,
0x1d6f14649faf8dfc8a2704315cd096e1fa349019,0xb9f06eaea4772957beea93c523530bf455924afe,0x7453c2418d6b3a475a750022ccd01f378d60fa95,5,0x15a65e5f0cd559544a15628366b7b73290bac1fca6a2dfa9f98d12aeafb97b47,3,2017-02-08 11:00:12 UTC,3145165,0xea35955e9b1078b9434aa8fa759470946702888fc8c08be29ffcc065e92fbc40,
0x1d6f14649faf8dfc8a2704315cd096e1fa349019,0x7453c2418d6b3a475a750022ccd01f378d60fa95,0xb9f06eaea4772957beea93c523530bf455924afe,100,0x84572fe6783b76565a84c4f4992be435f276676dc7bb1ab5b116fe0a8301bc5a,1,2017-02-08 10:56:55 UTC,3145155,0xa050e9dd0247c03a44dd7cbb375adc8bff9fbc061aa1107d613d456219c3ce72,
0x27dd8e8e687b66c4046045c7c0795743580b384e,0xafc82763cc8494332c020640d47e5364a1db678c,0xdc6229ee7b6ff4dc195c3022e16dd79a30b02b80,1,0xd648e293bf12e2808fd81613a443a2312b8e703404658427520eb256fc87db1d,3,2017-02-08 10:38:10 UTC,3145074,0xe51f95f10664403d3a4c8193c9e5879b1cfc8f3c3df84a08304421a992fa1618,
0x27dd8e8e687b66c4046045c7c0795743580b384e,0xafc82763cc8494332c020640d47e5364a1db678c,0xdc6229ee7b6ff4dc195c3022e16dd79a30b02b80,1,0xe1f1e4fe0a241f9e7eccc570acb9bd59c61cdbc66573aac7df732a04b8511043,5,2017-02-08 10:42:49 UTC,3145092,0x3b8141cfc72bace8ef87e51543e7626d5049970bc83a1bfe64d1098336feb809,
0x27dd8e8e687b66c4046045c7c0795743580b384e,0xdc6229ee7b6ff4dc195c3022e16dd79a30b02b80,0xafc82763cc8494332c020640d47e5364a1db678c,1,0xe1c324d20b27df15cd870bdcb39550c54edc81c0b72d6db60900de8910585e30,4,2017-02-08 09:38:01 UTC,3144810,0xaa899311a66aace9b979b18ff7b499c9c815b8d983f7493effba59c43b006d29,
0x27dd8e8e687b66c4046045c7c0795743580b384e,0xafc82763cc8494332c020640d47e5364a1db678c,0xdc6229ee7b6ff4dc195c3022e16dd79a30b02b80,2,0xf451ca87c0df287accfb95bf7dcbb0f0a0924cd529cf0c690b49351bcca4bf02,55,2017-02-08 09:40:40 UTC,3144826,0xc987f01e616825a98869e51c457ebec8cb7661502a1c5be64e7c09076853bbb6,
0x27dd8e8e687b66c4046045c7c0795743580b384e,0xdc6229ee7b6ff4dc195c3022e16dd79a30b02b80,0xafc82763cc8494332c020640d47e5364a1db678c,1,0xad7ea36f90974132c2e8985ec48c8f850cc1be175f164483eeaf0d6b9616e084,2,2017-02-08 10:31:03 UTC,3145043,0x66398cdff8a83878467d48de76e2b19370c822ed9548abdfdc061db83bd66aa3,
0x3104f49b05e21053f071fdddd4de82a236b90fe7,0x9080435b1b0b521635affd713a97a01c90857b5f,0x9080435b1b0b521635affd713a97a01c90857b5f,111111,0xb3b19de073c8776609bd341469447657f2656ddc70f6ec56fd6ad398a16c9746,0,2017-02-08 13:46:17 UTC,3145862,0x13233ad5cc536c590b9f8b3977c3cf3e6e5f8f6f00037fa760712b5669082e0f,
0x3c261ecd5e731e463a0ff434f1beb30fc55ec840,0x2201068be2fafc281dbef45b1b51337868815cc9,0xc2b9a8f5f54273c0c1db3dd84fdad43d20473123,95,0xd6c1c0e7bb93486e3d82ec21b5ec7be09659930b0cfc81d1cf3657d2a4437569,4,2017-02-08 18:39:04 UTC,3147096,0x813864bc490df6278a162eb0c0fce87e212a7133e08a97f40764ab3a21ab9314,
0x3f9c2a62b16bb7c72ae0e3a2d2d98e2b1c1f074e,0x7453c2418d6b3a475a750022ccd01f378d60fa95,0xb9f06eaea4772957beea93c523530bf455924afe,1000,0x15a65e5f0cd559544a15628366b7b73290bac1fca6a2dfa9f98d12aeafb97b47,1,2017-02-08 11:00:12 UTC,3145165,0xea35955e9b1078b9434aa8fa759470946702888fc8c08be29ffcc065e92fbc40,
0x4429ad3d60721fe71afe62684ed6492ae4363326,0x64cd24e0f3d2527bfa127caaecef419857d1e68e,0x4429ad3d60721fe71afe62684ed6492ae4363326,137000,0x8b30a07e320d8527b02a229dc177fef9f7397ce8f12e792dc164b860dfe236d9,3,2017-02-08 01:47:34 UTC,3142844,0xaa58d62d4411ff6778f5b712b62ce749ddc4e8c0fbd6428e59276419624a5f7c,
0x45e42d659d9f9466cd5df622506033145a9b89bc,0xe8200511f3c276fa7300719f9b45301bc471f4fb,0xfdcc6ae873e81546ab266bbc8419889f0fda646b,3000000,0x67c0c8d2dc09bde88ad861bdc16a9072f1e49b05b3976d72bf4d6c500162e141,1,2017-02-08 15:14:44 UTC,3146264,0x20cb7f495c3c18a499d61d04e682bb443aa07818f3b24f0870270d2b3715b53c,
0x45e42d659d9f9466cd5df622506033145a9b89bc,0xe8200511f3c276fa7300719f9b45301bc471f4fb,0x0000000000000000000000000000000000000000,3000000,0xb5500d25e2b155b368a49a52ae115d9ea614d381f50c0b79d8b736b208e8fc1e,2,2017-02-08 15:13:21 UTC,3146260,0x00d9bd8d27d2ca775f2848b237be9ad0f82e02a304be6b33026cb7bdb2ec56cc,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0xc9216db1e99c81e36f8f0f778da7ac3f56cee68a,0xb2d955733e6a470533f68f72d0af442070f24f55,15952715320000000000,0xe0c59f8d600a44ceb48c679bf81932ae601968f64d18cec0236951c462828027,0,2017-02-08 08:57:41 UTC,3144639,0x583ed35490da31327427d9b78c4c9f996345d9ea235daf46ca6dad7a4caae2c4,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x460be6ed3f862360f6d7c85bf3a5af759a7a0f23,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,496290000000000000000,0x8a221f65b5bb9cac4824219f885d1a37b93b59f654153b87babb9c371fdba148,0,2017-02-08 14:27:05 UTC,3146055,0xc4e38572de3cd811f695f58b5edb455ac83cfe463af698c269af91043d0b2192,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x7758d79c8fa4747a44577b8780ed8534d5e1945f,0x54992cd4f5a8523eee654274bdc19fb0d8ff1d0b,15000000000000000,0xb259f1226d3966a56afd2cd05238da1ce7851f0fccdd50df2165c5c51d36882e,0,2017-02-08 18:36:23 UTC,3147088,0xf7c9ec19f236918eb6c93a2752cb02cf5d1c98cf2d83a8668ab654bb3a2b414b,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x432323487e6560bc85f9752ed94915014ee3daf9,0x41f8198d6b4841db3d88d924c8df400bb247bac3,1000000000000000000000,0x471f0509593751a9a325efcfeeffddc95be559aa7082f93af21138a6b7af3b5a,3,2017-02-08 12:24:05 UTC,3145514,0xf4e63fec9f94a627c4f21130e7f6bf39bacfdd94b8af0ff4ce6724c3752885ba,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x3dd5b62cbf25a2301aa19adebea1cf272cd06c1e,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,346442552000000000000,0x74b347fb3b9e463e480ba66460e3f80e56a00033e74be5f6b67bd60e0a7789ab,0,2017-02-08 11:33:06 UTC,3145291,0x4669994682ef210e35fb3d1d660e72257c6d23829f31fa3b9514968b819c90b7,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x3dd5b62cbf25a2301aa19adebea1cf272cd06c1e,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,615845617640000000000,0x70372566af5d52d0eba04c0b79a3f70001a7809917e02979d3f29e26f3ba9309,0,2017-02-08 11:07:17 UTC,3145192,0xe2117eb89462c4bd7392fac62513b49d62d62ba604711235fe824262941c4c95,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0xd1938a5baca77bb65d9c54cb05fc456f21385144,0xc89f092c447d03c689e3950626263fd8b64920fe,11957762125776500000,0x907c805aceff1c1bc8a1e58dd0e3d5a1f740aee4e4ac449f5cb434ff31442987,1,2017-02-08 22:33:01 UTC,3148115,0x6261fc6fe4e8665bdf73c485e57204514b79d55a9f0aa1161f8c388f03068e03,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x081851151d17449e8abdda55d1e8020d92ba52c2,0x23cf14b0ad92f6b9ff4501e16430bd95ad34d40d,1000000000000000000000,0x613d6b62949558115d3d242946523c84184b6f31e2c8841239d82fcea6d3badd,2,2017-02-08 14:43:21 UTC,3146129,0x25a7a132934ce5ee251f8997264d5ad79b16b9bf0c88ca5e251ca0d110c3c511,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x21314ff1669aced72b3c72ad912102186cf5e1cd,0x3a6c7611b9aa1c9ddb7a2e70c543fc2b7eb7e2a4,440000000000000000000,0xd4a5951ba67711a1857d01aa575e772c910c4830bf950f3a160e757bc2cf0c6e,0,2017-02-08 22:29:07 UTC,3148103,0x90a94bb3b4b60ba2c19d5260ffff2964e56a9cfb5b4b41a3b642c82906fb2eb8,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x5fe6a07e294d6cedd78aaf6f431b24bbe7d80013,0x278201fb84d373d368b5bbd7b41e2611dc71971f,5000000000000000000000,0xcf005abe1f8f82f5f71819dc86d5622e11bde9970c39f5e61176ebb7d79cd01b,8,2017-02-08 12:54:22 UTC,3145647,0x8356a9b882bc4b0c909811a9f2d137f3fd5046ca4251988517cae66cf2a265bb,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x75f71c89f45700805d0b20909ed0d10779a62387,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,892076529769056000000,0x7c28ee26d6893e2184f566f2245c50b06a2c81cf020f0dad0c82ed8073fed1bd,0,2017-02-08 02:15:54 UTC,3142972,0xf7a4cb6ec44cfb1e324d4f1c31b8d79209c437105c33bea285443e565d4d946e,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x3d14faef8a655274af018c5567614c61dc6e8354,0x23cf14b0ad92f6b9ff4501e16430bd95ad34d40d,100000,0x39855438eecb5a233260ad8dc01574d8c5ee9ffa48dbb2a25ff7abc7447c0a25,2,2017-02-08 07:55:49 UTC,3144402,0x2e6ac4040eaab51b10cd9fbcb3fc933bdd266e3464b13a8f7de7e7196b9704d0,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x3d14faef8a655274af018c5567614c61dc6e8354,0xac08cdbd8adf34f1bf8809245a23ef669023a7b0,597105263157894000000,0x77af47dfea670b8c74c824942aebd43451f3812bb2a3da82b4318c998e85f8a2,0,2017-02-08 07:55:49 UTC,3144402,0x2e6ac4040eaab51b10cd9fbcb3fc933bdd266e3464b13a8f7de7e7196b9704d0,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x3dd5b62cbf25a2301aa19adebea1cf272cd06c1e,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,398329157710000000000,0x17b4d8c24d5fde249367db386c3463c1c4426089b4878df28f71ad9172b8f8f9,0,2017-02-08 08:25:31 UTC,3144508,0x4868abc6423a57674355d2b22c732c3f08cef950a9f3449477071c96196a40c6,
0x48c80f1f4d53d5951e5d5438b54cba84f29f32a5,0x3dd5b62cbf25a2301aa19adebea1cf272cd06c1e,0xab11204cfeaccffa63c2d23aef2ea9accdb0a0d5,356689223450000000000,0x34b065ab327931f7730cc5e77885b7390f6f2de8d20ebf019e6ae8cc62ef5766,1,2017-02-08 08:06:24 UTC,3144438,0xa284349636ab42910546d1b076d94510c64bbd6f17b82472c0cfad8c3d580ecb,
